Date,Peche,Temperature,Debit
2000-05-22,Ouverte,19.4,148.946472715328
2000-05-23,Ouverte,17.8,171.316760442535
2000-05-24,Ouverte,16.1,180.37814281305
2000-05-25,Ouverte,17.8,190.572197979878
2000-05-26,Ouverte,15,203.314766938414
2000-05-27,Ouverte,16.1,220.021690684049
2000-05-28,Ouverte,15.6,222.570204475757
2000-05-29,Ouverte,11.1,248.904846990064
2000-05-30,Ouverte,12.8,266.744443532014
2000-05-31,Ouverte,4.4,269.859293721878
2000-06-01,Ouverte,8.3,249.188015189142
2000-06-02,Ouverte,15,219.738522484971
2000-06-03,Ouverte,17.2,207.845458123671
2000-06-04,Ouverte,16.7,205.863280730121
2000-06-05,Ouverte,21.7,207.562289924592
2000-06-06,Ouverte,21.1,205.863280730121
2000-06-07,Ouverte,23.9,204.164271535649
2000-06-08,Ouverte,23.9,202.182094142099
2000-06-09,Ouverte,16.1,197.085066558685
2000-06-10,Ouverte,13.3,193.687048169742
2000-06-11,Ouverte,13.3,182.077152007521
2000-06-12,Ouverte,15.6,158.291023284921
2000-06-13,Ouverte,15,159.423696081235
2000-06-14,Ouverte,17.2,159.140527882157
2000-06-15,Ouverte,12.2,165.087060062807
2000-06-16,Ouverte,12.2,165.653396460964
2000-06-17,Ouverte,13.9,160.273200678471
2000-06-18,Ouverte,17.2,152.061322905192
2000-06-19,Ouverte,16.1,142.7167723356
2000-06-20,Ouverte,17.2,148.946472715328
2000-06-21,Ouverte,20,142.150435937442
2000-06-22,Ouverte,18.9,134.221726363242
2000-06-23,Ouverte,17.8,134.504894562321
2000-06-24,Ouverte,18.9,132.80588536785
2000-06-25,Ouverte,15,130.257371576143
2000-06-26,Ouverte,15.6,123.744502997335
2000-06-27,Ouverte,15.6,115.815793423135
2000-06-28,Fermée,18.3,101.940551668285
2000-06-29,Fermée,22.2,94.295010293164
2000-06-30,Fermée,22.2,90.0474873069855
2000-07-01,Fermée,21.7,86.3663007189641
2000-07-02,Fermée,18.3,87.7821417143569
2000-07-03,Fermée,14.4,89.1979827097498
2000-07-04,Fermée,15.6,90.8969919042212
2000-07-05,Fermée,16.7,96.5603558857926
2000-07-06,Fermée,19.4,92.312832899614
2000-07-07,Fermée,17.8,83.8177869272569
2000-07-08,Fermée,21.1,77.0217501493712
2000-07-09,Fermée,20.6,67.6771995797784
2000-07-10,Fermée,22.2,61.7306673991284
2000-07-11,Fermée,22.2,56.067303417557
2000-07-12,Fermée,23.9,51.2534440332213
2000-07-13,Fermée,25.6,47.2890892461213
2000-07-14,Fermée,26.1,44.174239056257
2000-07-15,Fermée,22.2,44.174239056257
2000-07-16,Fermée,21.7,45.0237436534927
2000-07-17,Fermée,21.7,42.4752298617856
2000-07-18,Fermée,24.4,42.4752298617856
2000-07-19,Fermée,21.7,41.6257252645499
2000-07-20,Fermée,21.1,40.4930524682356
2000-08-15,Fermée,21.1,35.3960248848213
2000-08-16,Fermée,20.6,34.5465202875856
2000-08-17,Fermée,20,35.1128566857428
2000-08-18,Fermée,21.1,35.3960248848213
2000-08-19,Fermée,20.6,34.2633520885071
2000-08-20,Ouverte,18.3,35.3960248848213
2000-08-21,Ouverte,17.8,35.9623612829785
2000-08-22,Ouverte,20,38.227706875607
2000-08-23,Fermée,21.7,38.5108750746856
2000-08-24,Fermée,22.8,35.1128566857428
2000-08-25,Fermée,21.1,35.6791930838999
2000-08-26,Fermée,21.1,35.3960248848213
2000-08-27,Fermée,19.4,37.3782022783713
2000-08-28,Ouverte,16.1,38.227706875607
2000-08-29,Ouverte,16.7,41.9088934636285
2000-08-30,Ouverte,17.2,40.209884269157
2000-08-31,Ouverte,16.7,38.5108750746856
2000-09-01,Ouverte,16.7,37.9445386765285
2000-09-02,Ouverte,15,40.7762206673142
2000-09-03,Ouverte,11.7,38.5108750746856
2000-09-04,Ouverte,14.4,40.209884269157
2000-09-05,Ouverte,16.7,40.4930524682356
2000-09-06,Ouverte,12.2,41.3425570654713
2000-09-07,Ouverte,13.9,46.7227528479642
2000-09-08,Ouverte,16.7,50.120771236907
2000-09-09,Ouverte,11.7,46.7227528479642
2000-09-10,Ouverte,12.2,46.4395846488856
2000-09-11,Ouverte,15,48.7049302415142
2000-09-12,Ouverte,17.8,50.6871076350642
2000-09-13,Ouverte,19.4,51.2534440332213
2000-09-14,Ouverte,21.1,51.2534440332213
2000-09-15,Ouverte,22.2,50.4039394359856
2000-09-16,Ouverte,21.7,49.8376030378284
2000-09-17,Ouverte,20.6,49.2712666396713
2000-09-18,Ouverte,20,49.8376030378284
2000-09-19,Ouverte,13.3,50.9702758341427
2000-09-20,Ouverte,7.8,53.2356214267713
2000-09-21,Ouverte,3.3,57.7663126120284
2000-09-22,Ouverte,-1.1,61.4474992000498
2000-09-23,Ouverte,0.6,65.6950221862284
2000-09-24,Ouverte,5,69.0930405751713
2000-09-25,Ouverte,10,70.7920497696427
2000-09-26,Ouverte,12.2,72.4910589641141
2000-09-27,Ouverte,13.3,76.1722455521355
2000-09-28,Ouverte,14.4,77.0217501493712
2000-09-29,Ouverte,15,73.6237317604284
2000-09-30,Ouverte,17.2,69.942545172407
2000-10-01,Ouverte,12.8,71.3583861677998
2000-10-02,Ouverte,10.6,74.4732363576641
2000-10-03,Ouverte,6.7,77.3049183484498
2000-10-04,Ouverte,3.9,78.4375911447641
2000-10-05,Ouverte,0.55,81.5524413346284
2000-10-06,Ouverte,1.65,82.6851141309427
2000-10-07,Ouverte,3.05,84.3841233254141
2000-10-08,Ouverte,6.15,85.5167961217284
2000-10-09,Ouverte,9.15,86.9326371171212
2000-10-10,Ouverte,15,87.4989735152783
2000-10-11,Ouverte,6.1,89.1979827097498
2000-10-12,Ouverte,1.7,95.7108512885569
2000-10-13,Ouverte,3.9,103.0732244646
2000-10-14,Ouverte,7.8,111.568270436957
2000-10-15,Ouverte,7.8,112.98411143235
2000-10-16,Ouverte,9.4,112.98411143235
2000-10-17,Ouverte,12.2,114.683120626821
2000-10-18,Ouverte,12.8,110.718765839721
2000-10-19,Ouverte,9.4,107.0375792517
2000-10-20,Ouverte,10.6,105.05540185815
2000-10-21,Ouverte,8.3,105.05540185815
2000-10-22,Ouverte,3.9,108.170252048014
2000-10-23,Ouverte,3.9,107.603915649857
2000-10-24,Ouverte,5,106.188074654464
2000-10-25,Ouverte,8.3,105.904906455385
2000-10-26,Ouverte,5.6,105.904906455385
2000-10-27,Ouverte,7.2,105.05540185815
2000-10-28,Ouverte,8.3,103.639560862757
2000-10-29,Ouverte,8.9,103.356392663678
2000-10-30,Ouverte,4.4,106.188074654464
2000-10-31,Ouverte,5.6,109.302924844328
2001-04-01,Ouverte,6.1,108.736588446171
2001-04-02,Ouverte,1.1,105.621738256307
2001-04-03,Ouverte,-0.6,105.621738256307
2001-04-04,Ouverte,1.1,106.188074654464
2001-04-05,Ouverte,5,101.940551668285
2001-04-06,Ouverte,4.4,97.1266922839497
2001-04-07,Ouverte,6.1,95.4276830894783
2001-04-08,Ouverte,3.3,94.0118420940855
2001-04-09,Ouverte,3.9,94.0118420940855
2001-04-10,Ouverte,2.8,90.3306555060641
2001-04-11,Ouverte,-1.1,87.2158053161998
2001-04-12,Ouverte,1.1,85.7999643208069
2001-04-13,Ouverte,2.8,86.3663007189641
2001-04-14,Ouverte,3.9,86.0831325198855
2001-04-15,Ouverte,3.9,84.3841233254141
2001-04-16,Ouverte,5,83.2514505290998
2001-04-17,Ouverte,10,82.1187777327855
2001-04-18,Ouverte,18.3,81.5524413346284
2001-04-19,Ouverte,5.6,84.3841233254141
2001-04-20,Ouverte,3.3,96.277187686714
2001-04-21,Ouverte,1.7,101.374215270128
2001-04-22,Ouverte,5,100.241542473814
2001-04-23,Ouverte,10,96.5603558857926
2001-04-24,Ouverte,15,93.1623374968497
2001-04-25,Ouverte,14.4,92.312832899614
2001-04-26,Ouverte,16.1,94.5781784922426
2001-04-27,Ouverte,18.3,99.1088696774997
2001-04-28,Ouverte,17.2,107.887083848935
2001-04-29,Ouverte,11.7,126.8593531872
2001-04-30,Ouverte,13.3,142.433604136521
2001-05-01,Ouverte,7.8,145.265286127307
2001-05-02,Ouverte,6.7,146.964295321778
2001-05-03,Ouverte,7.2,136.203903756793
2001-05-04,Ouverte,12.2,125.160343992728
2001-05-05,Ouverte,11.1,114.116784228664
2001-05-06,Ouverte,10,107.887083848935
2001-05-07,Ouverte,11.7,105.338570057228
2001-05-08,Ouverte,17.2,99.9583742747355
2001-05-09,Ouverte,15,94.5781784922426
2001-05-10,Ouverte,13.3,94.0118420940855
2001-05-11,Ouverte,15,90.8969919042212
2001-05-12,Ouverte,20,90.0474873069855
2001-05-13,Ouverte,21.1,92.5960010986926
2001-05-14,Ouverte,19.4,114.399952427743
2001-05-15,Ouverte,15.6,148.380136317171
2001-05-16,Ouverte,11.7,183.209824803835
2001-05-17,Ouverte,13.9,176.41378802595
2001-05-18,Ouverte,15,160.55636887755
2001-05-19,Ouverte,16.1,133.372221766007
2001-05-20,Ouverte,9.4,115.532625224057
2001-05-21,Ouverte,11.7,107.603915649857
2001-05-22,Ouverte,20,94.0118420940855
2001-05-23,Ouverte,21.1,82.9682823300212
2001-05-24,Fermée,22.2,75.3227409548998
2001-05-25,Fermée,21.7,73.0573953622712
2001-05-26,Ouverte,20,78.1544229456855
2001-05-27,Ouverte,20,89.1979827097498
2001-05-28,Ouverte,19.4,97.1266922839497
2001-05-29,Ouverte,15,102.790056265521
2001-05-30,Ouverte,13.3,109.586093043407
2001-05-31,Ouverte,19.4,102.506888066443
2001-06-01,Ouverte,20,92.5960010986926
2001-06-02,Fermée,17.2,81.8356095337069
2001-06-03,Ouverte,9.4,84.9504597235712
2001-06-04,Ouverte,11.1,97.4098604830283
2001-06-05,Ouverte,12.2,102.506888066443
2001-06-06,Ouverte,15.6,104.772233659071
2001-06-07,Ouverte,15.6,111.568270436957
2001-06-08,Ouverte,18.9,115.532625224057
2001-06-09,Ouverte,20.6,108.170252048014
2001-06-10,Fermée,18.9,95.9940194876355
2001-06-11,Ouverte,17.2,91.4633283023783
2001-06-12,Ouverte,10,94.8613466913212
2001-06-13,Ouverte,10.6,121.479157404707
2001-06-14,Ouverte,14.4,180.661311012128
2001-06-15,Ouverte,15.6,200.483084947628
2001-06-16,Ouverte,16.7,197.934571155921
2001-06-17,Ouverte,19.4,195.102889165135
2001-06-18,Ouverte,13.3,189.722693382642
2001-06-19,Ouverte,15,181.793983808442
2001-06-20,Ouverte,18.3,159.423696081235
2001-06-21,Ouverte,22.2,143.849445131914
2001-06-22,Fermée,24.4,124.87717579365
2001-06-23,Fermée,24.4,113.550447830507
2001-06-24,Fermée,23.9,107.603915649857
2001-06-25,Fermée,20,99.3920378765783
2001-06-26,Fermée,21.7,90.8969919042212
2001-06-27,Fermée,24.4,80.4197685383141
2001-06-28,Fermée,22.2,74.4732363576641
2001-06-29,Fermée,22.8,71.6415543668784
2001-06-30,Fermée,23.3,69.6593769733284
2001-07-01,Fermée,25,68.2435359779355
2001-07-02,Fermée,26.1,65.4118539871498
2001-07-03,Fermée,25.6,60.8811628018927
2001-07-04,Fermée,26.7,58.8989854083427
2001-07-05,Fermée,25.6,59.7484900055784
2001-07-06,Fermée,23.9,61.4474992000498
2001-07-07,Fermée,23.3,64.2791811908356
2001-07-08,Fermée,28.3,66.2613585843855
2001-07-09,Fermée,25.6,61.4474992000498
2001-07-10,Fermée,26.1,57.7663126120284
2001-07-11,Fermée,26.7,57.7663126120284
2001-07-12,Fermée,23.9,53.5187896258499
2001-07-13,Fermée,21.1,54.9346306212427
2001-07-14,Fermée,22.8,55.7841352184784
2001-07-15,Fermée,21.7,53.5187896258499
2001-07-16,Fermée,20,62.013835598207
2001-07-17,Fermée,16.7,70.7920497696427
2001-07-18,Fermée,18.9,71.6415543668784
2001-07-19,Fermée,20,72.4910589641141
2001-07-20,Fermée,21.1,71.924722565957
2001-07-21,Fermée,21.1,70.2257133714855
2001-07-22,Fermée,19.4,64.5623493899141
2001-07-23,Fermée,20,63.1465083945213
2001-07-24,Fermée,21.7,58.8989854083427
2001-07-25,Fermée,22.2,54.9346306212427
2001-07-26,Fermée,23.3,52.3861168295356
2001-07-27,Fermée,22.8,48.4217620424356
2001-07-28,Fermée,22.8,46.156416449807
2001-07-29,Fermée,19.4,44.174239056257
2001-07-30,Ouverte,15.6,40.7762206673142
2001-07-31,Ouverte,16.7,41.3425570654713
2001-08-01,Fermée,18.3,40.7762206673142
2001-08-02,Fermée,23.9,39.0772114728428
2001-08-03,Fermée,27.2,37.6613704774499
2001-08-04,Fermée,22.2,37.0950340792928
2001-08-05,Fermée,22.2,38.227706875607
2001-08-06,Fermée,26.1,37.0950340792928
2001-08-07,Fermée,27.2,39.3603796719213
2001-08-08,Fermée,21.7,36.5286976811356
2001-08-09,Fermée,21.7,37.6613704774499
2001-08-10,Fermée,23.9,36.5286976811356
2001-08-11,Fermée,23.3,33.6970156903499
2001-08-12,Fermée,24.4,33.9801838894285
2001-08-13,Fermée,25.6,33.6970156903499
2001-08-14,Fermée,22.8,33.9801838894285
2001-08-15,Fermée,23.9,34.2633520885071
2001-08-16,Fermée,23.9,33.6970156903499
2001-08-17,Fermée,25.6,33.4138474912713
2001-08-18,Fermée,27.2,32.5643428940356
2001-08-19,Fermée,25,32.2811746949571
2001-08-20,Fermée,23.3,32.5643428940356
2001-08-21,Fermée,25,31.7148382967999
2001-08-22,Fermée,24.4,31.1485018986428
2001-08-23,Fermée,24.4,30.5821655004856
2001-08-24,Fermée,22.8,30.5821655004856
2001-08-25,Fermée,21.1,30.8653336995642
2001-08-26,Fermée,23.9,31.1485018986428
2001-08-27,Fermée,25,29.1663245050928
2001-08-28,Fermée,25,28.1469189884099
2001-08-29,Fermée,20.6,27.1275134717271
2001-08-30,Fermée,22.8,28.0053348888706
2001-08-31,Fermée,25,27.9203844291471
2001-09-01,Fermée,24.4,29.1663245050928
2001-09-02,Fermée,23.9,31.1485018986428
2001-09-03,Fermée,24.4,30.5821655004856
2001-09-04,Fermée,24.4,29.4494927041714
2001-09-05,Fermée,17.2,32.2811746949571
2001-09-06,Ouverte,16.1,36.5286976811356
2001-09-07,Ouverte,10.6,35.3960248848213
2001-09-08,Ouverte,13.9,37.6613704774499
2001-09-09,Ouverte,16.1,39.9267160700785
2001-09-10,Ouverte,18.9,40.7762206673142
2001-09-11,Ouverte,15.6,43.0415662599427
2001-09-12,Ouverte,16.1,43.8910708571785
2001-09-13,Ouverte,19.4,44.174239056257
2001-09-14,Ouverte,18.3,44.4574072553356
2001-09-15,Ouverte,16.7,45.3069118525713
2001-09-16,Ouverte,16.1,45.0237436534927
2001-09-17,Ouverte,16.7,45.5900800516499
2001-09-18,Ouverte,18.9,45.5900800516499
2001-09-19,Ouverte,17.8,45.5900800516499
2001-09-20,Ouverte,15,45.8732482507284
2001-09-21,Ouverte,17.2,47.2890892461213
2001-09-22,Ouverte,17.8,47.5722574451999
2001-09-23,Ouverte,18.9,47.2890892461213
2001-09-24,Ouverte,18.9,48.7049302415142
2001-09-25,Ouverte,22.2,49.5544348387499
2001-09-26,Ouverte,19.4,49.2712666396713
2001-09-27,Ouverte,18.3,47.5722574451999
2001-09-28,Ouverte,20,47.0059210470427
2001-09-29,Ouverte,17.2,44.4574072553356
2001-09-30,Ouverte,16.7,45.3069118525713
2001-10-01,Ouverte,18.3,45.8732482507284
2001-10-02,Ouverte,13.9,47.2890892461213
2001-10-03,Ouverte,13.3,48.4217620424356
2001-10-04,Ouverte,5,49.8376030378284
2001-10-05,Ouverte,5,51.5366122322999
2001-10-06,Ouverte,10.6,53.2356214267713
2001-10-07,Ouverte,12.8,55.7841352184784
2001-10-08,Ouverte,12.8,58.3326490101856
2001-10-09,Ouverte,9.4,60.3148264037356
2001-10-10,Ouverte,11.1,65.978190385307
2001-10-11,Ouverte,10,69.0930405751713
2001-10-12,Ouverte,7.8,72.4910589641141
2001-10-13,Ouverte,11.7,74.4732363576641
2001-10-14,Ouverte,5.6,74.7564045567427
2001-10-15,Ouverte,4.4,76.4554137512141
2001-10-16,Ouverte,8.9,76.7385819502927
2001-10-17,Ouverte,8.3,78.1544229456855
2001-10-18,Ouverte,7.2,78.4375911447641
2001-10-19,Ouverte,8.9,79.0039275429212
2001-10-20,Ouverte,7.8,81.5524413346284
2001-10-21,Ouverte,8.3,82.4019459318641
2001-10-22,Ouverte,9.4,82.9682823300212
2001-10-23,Ouverte,8.3,83.5346187281784
2001-10-24,Ouverte,5,83.5346187281784
2001-10-25,Ouverte,4.4,78.7207593438427
2001-10-26,Ouverte,7.2,79.8534321401569
2001-10-27,Ouverte,12.8,80.9861049364712
2001-10-28,Ouverte,10,80.9861049364712
2001-10-29,Ouverte,6.7,82.1187777327855
2001-10-30,Ouverte,8.3,82.6851141309427
2001-10-31,Ouverte,11.1,84.9504597235712
2002-04-01,Ouverte,-0.6,86.6494689180426
2002-04-02,Ouverte,-9.4,89.1979827097498
2002-04-03,Ouverte,-2.8,85.7999643208069
2002-04-04,Ouverte,7.2,85.2336279226498
2002-04-05,Ouverte,8.3,86.0831325198855
2002-04-06,Ouverte,11.1,86.9326371171212
2002-04-07,Ouverte,7.2,88.9148145106712
2002-04-08,Ouverte,7.8,91.7464965014569
2002-04-09,Ouverte,6.1,98.5425332793426
2002-04-10,Ouverte,11.1,103.922729061835
2002-04-11,Ouverte,8.9,107.887083848935
2002-04-12,Ouverte,10.6,110.152429441564
2002-04-13,Ouverte,15,110.435597640643
2002-04-14,Ouverte,11.1,110.718765839721
2002-04-15,Ouverte,4.4,119.213811812078
2002-04-16,Ouverte,6.1,125.443512191807
2002-04-17,Ouverte,5,126.009848589964
2002-04-18,Ouverte,2.2,120.91282100655
2002-04-19,Ouverte,2.8,112.417775034193
2002-04-20,Ouverte,5,111.851438636035
2002-04-21,Ouverte,6.1,105.338570057228
2002-04-22,Ouverte,12.8,102.790056265521
2002-04-23,Ouverte,5.6,100.524710672893
2002-04-24,Ouverte,2.8,99.1088696774997
2002-04-25,Ouverte,6.7,94.0118420940855
2002-04-26,Ouverte,8.3,86.6494689180426
2002-04-27,Ouverte,3.3,83.2514505290998
2002-04-28,Ouverte,7.2,82.1187777327855
2002-04-29,Ouverte,11.1,79.0039275429212
2002-04-30,Ouverte,6.7,77.0217501493712
2002-05-01,Ouverte,7.2,76.4554137512141
2002-05-02,Ouverte,12.2,74.4732363576641
2002-05-03,Ouverte,11.1,72.7742271631927
2002-05-04,Ouverte,10.6,69.942545172407
2002-05-05,Ouverte,7.8,69.6593769733284
2002-05-06,Ouverte,6.1,71.924722565957
2002-05-07,Ouverte,2.2,75.6059091539784
2002-05-08,Ouverte,1.7,80.9861049364712
2002-05-09,Ouverte,3.9,79.2870957419998
2002-05-10,Ouverte,8.9,77.5880865475284
2002-05-11,Ouverte,8.9,73.9068999595069
2002-05-12,Ouverte,13.9,69.942545172407
2002-05-13,Ouverte,16.1,68.2435359779355
2002-05-14,Ouverte,13.9,66.2613585843855
2002-05-15,Ouverte,10.6,63.7128447926784
2002-05-16,Ouverte,11.7,64.2791811908356
2002-05-17,Ouverte,13.3,63.996012991757
2002-05-18,Ouverte,15.6,63.7128447926784
2002-05-19,Ouverte,20,65.1286857880713
2002-05-20,Ouverte,22.8,71.6415543668784
2002-05-21,Ouverte,12.8,97.1266922839497
2002-05-22,Ouverte,3.9,147.530631719935
2002-05-23,Ouverte,5,189.722693382642
2002-05-24,Ouverte,11.7,170.184087646221
2002-05-25,Ouverte,13.9,150.6454819098
2002-05-26,Ouverte,15.6,135.071230960478
2002-05-27,Ouverte,17.2,130.540539775221
2002-05-28,Ouverte,18.3,130.257371576143
2002-05-29,Ouverte,20,135.071230960478
2002-05-30,Ouverte,18.9,148.380136317171
2002-05-31,Ouverte,17.8,192.837543572507
2002-06-01,Ouverte,16.7,267.593948129249
2002-06-02,Ouverte,15.6,353.960248848213
2002-06-03,Ouverte,13.3,436.079026580999
2002-06-04,Ouverte,15.6,393.603796719213
2002-06-05,Ouverte,18.9,353.960248848213
2002-06-06,Ouverte,18.3,314.316700977213
2002-06-07,Ouverte,15.6,291.663245050928
2002-06-08,Ouverte,10,288.831563060142
2002-06-09,Ouverte,6.1,291.663245050928
2002-06-10,Ouverte,5.6,297.326609032499
2002-06-11,Ouverte,11.7,283.168199078571
2002-06-12,Ouverte,14.4,267.310779930171
2002-06-13,Ouverte,15.6,246.639501397435
2002-06-14,Ouverte,18.9,224.835550068385
2002-06-15,Ouverte,22.2,202.465262341178
2002-06-16,Ouverte,22.8,193.403879970664
2002-06-17,Ouverte,21.7,207.279121725514
2002-06-18,Ouverte,16.1,215.207831299714
2002-06-19,Ouverte,14.4,234.463268837057
2002-06-20,Ouverte,16.1,239.560296420471
2002-06-21,Ouverte,19.4,222.003868077599
2002-06-22,Ouverte,18.3,199.350412151314
2002-06-23,Ouverte,20.6,192.554375373428
2002-06-24,Ouverte,21.1,194.253384567899
2002-06-25,Fermée,22.2,216.906840494185
2002-06-26,Fermée,23.9,200.766253146707
2002-06-27,Fermée,25,175.564283428714
2002-06-28,Fermée,21.7,158.857359683078
2002-06-29,Fermée,18.9,154.893004895978
2002-06-30,Ouverte,18.9,153.193995701507
2002-07-01,Ouverte,18.3,144.415781530071
2002-07-02,Fermée,17.8,128.84153058075
2002-07-03,Fermée,18.9,112.417775034193
2002-07-04,Fermée,22.2,107.320747450778
2002-07-05,Fermée,21.1,105.338570057228
2002-07-06,Fermée,22.8,98.5425332793426
2002-07-07,Fermée,23.9,91.1801601032998
2002-07-08,Fermée,20,88.6316463115926
2002-07-09,Fermée,21.1,83.5346187281784
2002-07-10,Fermée,22.8,77.3049183484498
2002-07-11,Fermée,25.6,72.2078907650355
2002-07-12,Fermée,28.3,71.6415543668784
2002-07-13,Fermée,28.3,67.3940313806998
2002-07-14,Fermée,28.3,63.996012991757
2002-07-15,Fermée,25,62.2970037972856
2002-07-16,Fermée,23.9,60.8811628018927
2002-07-17,Fermée,24.4,59.4653218064998
2002-07-18,Fermée,25,59.4653218064998
2002-07-19,Fermée,23.3,58.8989854083427
2002-07-20,Fermée,22.8,58.049480811107
2002-07-21,Fermée,19.4,64.2791811908356
2002-07-22,Fermée,22.2,57.1999762138713
2002-07-23,Fermée,23.9,57.4831444129499
2002-07-24,Fermée,23.9,67.3940313806998
2002-07-25,Fermée,22.2,57.4831444129499
2002-07-26,Fermée,21.1,50.9702758341427
2002-07-27,Fermée,19.4,58.8989854083427
2002-07-28,Ouverte,20.6,58.6158172092641
2002-07-29,Fermée,22.8,58.6158172092641
2002-07-30,Fermée,21.7,56.3504716166356
2002-07-31,Fermée,18.9,47.8554256442784
2002-08-01,Fermée,16.7,45.3069118525713
2002-08-02,Fermée,19.4,43.6079026580999
2002-08-03,Fermée,13.9,41.3425570654713
2002-08-04,Fermée,17.2,41.0593888663928
2002-08-05,Fermée,18.9,41.9088934636285
2002-08-06,Fermée,19.4,43.3247344590213
2002-08-07,Fermée,17.2,39.6435478709999
2002-08-08,Ouverte,12.8,38.7940432737642
2002-08-09,Ouverte,17.2,42.192061662707
2002-08-10,Ouverte,20,46.156416449807
2002-08-11,Fermée,16.7,46.4395846488856
2002-08-12,Fermée,17.2,46.7227528479642
2002-08-13,Fermée,20,45.0237436534927
2002-08-14,Fermée,20.6,42.7583980608642
2002-08-15,Fermée,17.2,40.4930524682356
2002-08-16,Ouverte,15.6,39.6435478709999
2002-08-17,Ouverte,15,38.5108750746856
2002-08-18,Ouverte,18.3,38.227706875607
2002-08-19,Fermée,18.9,37.6613704774499
2002-08-20,Fermée,18.9,35.9623612829785
2002-08-21,Ouverte,16.7,35.9623612829785
2002-08-22,Ouverte,16.7,36.8118658802142
2002-08-23,Ouverte,18.3,36.8118658802142
2002-08-24,Fermée,18.9,37.0950340792928
2002-08-25,Fermée,18.9,38.227706875607
2002-08-26,Fermée,18.3,37.9445386765285
2002-08-27,Fermée,17.8,38.227706875607
2002-08-28,Fermée,18.9,40.209884269157
2002-08-29,Ouverte,21.7,40.7762206673142
2002-08-30,Fermée,19.4,42.4752298617856
2002-08-31,Fermée,18.9,46.156416449807
2002-09-01,Ouverte,20.6,46.4395846488856
2002-09-02,Ouverte,20.6,47.0059210470427
2002-09-03,Fermée,20.6,46.156416449807
2002-09-04,Fermée,22.2,45.8732482507284
2002-09-05,Ouverte,18.3,45.0237436534927
2002-09-06,Ouverte,14.4,46.7227528479642
2002-09-07,Ouverte,13.3,51.2534440332213
2002-09-08,Ouverte,13.3,56.9168080147927
2002-09-09,Ouverte,13.3,59.4653218064998
2002-09-10,Ouverte,15.6,58.8989854083427
2002-09-11,Ouverte,17.8,59.1821536074213
2002-09-12,Ouverte,18.9,58.049480811107
2002-09-13,Ouverte,18.9,57.1999762138713
2002-09-14,Ouverte,18.3,53.5187896258499
2002-09-15,Ouverte,21.7,52.102948630457
2002-09-16,Ouverte,20,50.9702758341427
2002-09-17,Ouverte,13.9,51.2534440332213
2002-09-18,Ouverte,13.9,54.085126024007
2002-09-19,Ouverte,18.3,58.6158172092641
2002-09-20,Ouverte,13.3,60.8811628018927
2002-09-21,Ouverte,10,59.7484900055784
2002-09-22,Ouverte,12.2,59.7484900055784
2002-09-23,Ouverte,11.7,60.3148264037356
2002-09-24,Ouverte,11.1,59.1821536074213
2002-09-25,Ouverte,12.2,58.8989854083427
2002-09-26,Ouverte,10,59.4653218064998
2002-09-27,Ouverte,8.3,60.3148264037356
2002-09-28,Ouverte,12.2,63.4296765935998
2002-09-29,Ouverte,12.2,63.7128447926784
2002-09-30,Ouverte,7.8,65.1286857880713
2002-10-01,Ouverte,4.4,64.5623493899141
2002-10-02,Ouverte,5,64.5623493899141
2002-10-03,Ouverte,7.2,64.8455175889927
2002-10-04,Ouverte,9.4,67.1108631816212
2002-10-05,Ouverte,8.9,68.2435359779355
2002-10-06,Ouverte,10.6,68.5267041770141
2002-10-07,Ouverte,13.9,68.2435359779355
2002-10-08,Ouverte,9.4,68.2435359779355
2002-10-09,Ouverte,12.8,67.6771995797784
2002-10-10,Ouverte,11.7,67.3940313806998
2002-10-11,Ouverte,3.3,67.6771995797784
2002-10-12,Ouverte,4.4,68.2435359779355
2002-10-13,Ouverte,8.9,69.942545172407
2002-10-14,Ouverte,7.8,72.7742271631927
2002-10-15,Ouverte,6.7,72.7742271631927
2002-10-16,Ouverte,7.2,71.6415543668784
2002-10-17,Ouverte,8.9,72.2078907650355
2002-10-18,Ouverte,9.4,72.4910589641141
2002-10-19,Ouverte,8.3,72.7742271631927
2002-10-20,Ouverte,12.2,72.4910589641141
2002-10-21,Ouverte,9.4,72.7742271631927
2002-10-22,Ouverte,0,73.3405635613498
2002-10-23,Ouverte,-1.7,74.1900681585855
2002-10-24,Ouverte,-0.6,77.0217501493712
2002-10-25,Ouverte,0,79.2870957419998
2002-10-26,Ouverte,0,80.1366003392355
2002-10-27,Ouverte,0,80.4197685383141
2002-10-28,Ouverte,1.1,80.7029367373926
2002-10-29,Ouverte,-7.2,81.5524413346284
2002-10-30,Ouverte,-10.55,81.5524413346284
2002-10-31,Ouverte,-10,67.960367778857
2003-04-01,Ouverte,6.1,94.295010293164
2003-04-02,Ouverte,1.1,107.320747450778
2003-04-03,Ouverte,-1.1,133.372221766007
2003-04-04,Ouverte,1.1,130.257371576143
2003-04-05,Ouverte,2.2,116.382129821293
2003-04-06,Ouverte,2.8,108.736588446171
2003-04-07,Ouverte,4.4,103.0732244646
2003-04-08,Ouverte,10,98.8257014784212
2003-04-09,Ouverte,13.3,95.1445148903998
2003-04-10,Ouverte,11.1,94.0118420940855
2003-04-11,Ouverte,13.3,98.8257014784212
2003-04-12,Ouverte,13.9,112.700943233271
2003-04-13,Ouverte,12.2,126.293016789043
2003-04-14,Ouverte,10,144.132613330992
